classe_num,avgNote_w6,ndevoir_w6,log_w6,logsMonday_w6,logSunday_w6,logWed_w6,logThursday_w6,DiffDaysWeek,log_resource,log_core,logviewed_w6,logviewedCore_w6,logviewedResource_w6,logViewedTargetCourse_w6,logViewedTargetCourseModule_w6,progress_dvr,progress_log,totalDevoir,bourse,redoublant
1,0,0,440,352,0,16,0,0,256,184,440,184,256,184,256,0,0,5,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1
1,15,1,477,297,0,18,117,1,162,315,477,315,162,315,162,0,1,6,0,0
1,17,1,16,0,0,16,0,0,0,16,16,16,0,8,0,0,0,6,0,1
1,15,1,552,8,0,240,72,0,240,312,552,312,240,312,240,0,0,4,0,0
1,17,1,280,120,120,0,0,0,72,208,280,208,72,208,72,0,0,4,0,0
1,17,1,54,54,0,0,0,0,9,45,54,45,9,45,9,1,0,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,20,1,472,8,88,152,160,1,152,320,472,320,152,320,152,0,1,6,0,0
1,0,0,72,0,0,0,40,1,8,64,72,64,8,64,8,0,1,3,0,0
1,0,0,32,24,0,0,8,0,0,32,32,32,0,32,0,0,0,5,0,0
1,20,1,608,48,0,0,16,0,280,328,608,328,280,328,280,0,0,6,1,0
1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0
1,19,1,376,64,0,304,0,0,248,128,376,128,248,128,248,0,0,6,0,0
1,14,1,40,0,0,0,8,0,8,32,40,32,8,32,8,0,0,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,11,1,48,16,0,0,0,0,0,48,48,48,0,48,0,0,0,5,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1
0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,16,1,8,8,0,0,0,0,0,8,8,8,0,8,0,0,0,6,0,0
1,0,0,32,0,0,32,0,0,0,32,32,32,0,32,0,0,0,4,0,0
1,20,1,96,0,0,32,0,0,16,80,96,80,16,80,16,0,0,6,0,0
1,18.5,2,424,0,64,0,0,1,160,264,424,264,160,264,160,0,1,6,0,0
0,10,1,184,96,0,0,48,0,88,96,184,96,88,96,88,0,0,6,0,0
1,19,1,624,88,0,48,312,0,304,320,624,320,304,320,304,0,0,5,0,0
1,13,1,192,8,0,72,0,0,32,160,192,160,32,160,32,0,0,4,0,0
1,17,1,552,24,0,272,120,1,112,440,552,440,112,440,112,0,1,5,0,0
1,0,0,88,0,0,0,0,1,40,48,88,48,40,48,40,0,1,4,0,0
1,15,1,40,0,0,0,40,0,8,32,40,32,8,32,8,0,0,6,0,0
1,20,1,24,0,0,0,0,0,0,24,24,24,0,24,0,0,0,6,0,0
1,12,1,32,0,0,0,32,0,8,24,32,24,8,24,8,0,0,3,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
-1,6,1,8,0,0,8,0,0,0,8,8,8,0,8,0,1,0,4,1,0
1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
1,15,1,240,0,0,240,0,0,144,96,240,96,144,96,144,0,0,5,0,1
1,18,1,160,16,0,0,0,0,64,96,160,96,64,96,64,0,0,6,0,0
1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
0,11,1,224,0,0,104,120,0,72,152,224,152,72,152,72,0,0,6,0,0
1,18,1,160,32,48,40,0,0,40,120,160,120,40,120,40,0,0,6,0,0
1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,0,0,304,248,0,0,0,0,112,192,304,192,112,192,112,0,0,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
1,15.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,10,1,64,8,24,0,0,0,8,56,64,56,8,56,8,1,0,4,0,0
1,0,0,40,0,0,0,40,0,8,32,40,32,8,32,8,0,0,4,0,0
1,16,1,36,36,0,0,0,1,9,27,36,27,9,27,9,0,1,6,1,0
-1,7,1,64,64,0,0,0,0,16,48,64,48,16,48,16,1,0,4,0,0
1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
-1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,0,0,144,8,40,16,24,0,16,128,144,128,16,128,16,0,0,2,0,0
1,0,0,48,0,0,40,0,0,0,48,48,48,0,48,0,0,0,4,0,0
1,0,0,96,32,0,64,0,0,32,64,96,64,32,64,32,0,0,4,0,0
1,0,0,24,24,0,0,0,0,8,16,24,16,8,16,8,0,0,4,0,0
1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,17,1,40,0,0,0,0,0,8,32,40,32,8,32,8,0,0,6,0,0
1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,18,1,216,48,0,0,0,0,72,144,216,144,72,144,72,0,0,6,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,15,1,264,0,0,80,128,0,88,176,264,176,88,176,88,0,0,3,1,0
1,12,1,304,40,40,32,48,0,112,192,304,192,112,192,112,0,0,5,0,0
0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,18,1,120,0,0,40,0,1,32,88,120,88,32,88,32,0,1,5,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
-1,0,0,72,0,0,0,72,0,16,56,72,56,16,56,16,0,0,3,0,0
1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
-1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,19,1,104,0,0,0,32,0,32,72,104,72,32,72,32,0,0,6,0,0
-1,0,0,24,0,0,0,0,0,0,24,24,24,0,16,0,0,0,5,0,0
1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,14,1,100,40,0,0,10,0,30,70,100,70,30,70,30,0,0,6,0,0
0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
-1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,17,1,40,8,0,32,0,0,8,32,40,32,8,32,8,0,0,6,0,0
1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,0,0,80,0,0,48,0,0,32,48,80,48,32,48,32,0,0,4,0,0
0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,16,1,184,0,0,32,80,0,64,120,184,120,64,120,64,0,0,4,0,0
1,19,1,32,0,0,32,0,0,0,32,32,32,0,32,0,0,0,6,1,0
-1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
-1,5,1,697,136,0,0,425,0,289,408,697,408,289,408,289,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
1,18,1,24,0,0,0,0,0,0,24,24,24,0,16,0,0,0,5,0,0
1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
1,15,1,8,8,0,0,0,0,0,8,8,8,0,8,0,0,0,6,1,0
1,17,1,96,32,0,0,32,0,24,72,96,72,24,72,24,0,0,6,0,0
1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
1,15,1,312,0,0,0,0,0,184,128,312,128,184,128,184,0,0,6,0,0
1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1,0,0,272,72,0,0,32,1,72,200,272,200,72,200,72,0,1,3,0,0
1,0,0,216,176,0,0,0,0,104,112,216,112,104,112,104,0,0,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1
1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,0,0,8,8,0,0,0,0,0,8,8,8,0,8,0,0,0,4,0,0
1,17,1,8,8,0,0,0,0,0,8,8,8,0,8,0,1,0,6,1,0
0,13,1,8,0,0,0,0,0,0,8,8,8,0,8,0,0,0,3,0,0
-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1,16,1,424,8,0,0,0,0,296,128,424,128,296,128,296,0,0,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1
1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1
1,20,1,112,0,0,0,0,0,40,72,112,72,40,72,40,0,0,6,0,0
1,18,1,96,0,0,0,0,0,16,80,96,80,16,80,16,0,0,5,0,0
-1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,0,0,424,0,0,0,0,0,296,128,424,128,296,128,296,0,0,4,0,0
1,14,1,232,40,0,56,0,0,88,144,232,144,88,144,88,0,0,3,0,0
1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,312,8,32,0,16,1,88,224,312,224,88,224,88,0,1,3,0,0
1,15,1,136,0,0,0,80,1,40,96,136,96,40,96,40,0,1,5,0,0
1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,20,1,232,0,0,16,0,1,96,136,232,136,96,136,96,0,1,6,0,0
1,12,1,136,64,0,16,0,0,48,88,136,88,48,88,48,0,0,4,0,0
1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0
1,17,1,8,0,0,8,0,0,0,8,8,8,0,8,0,0,0,5,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,56,0,0,0,56,0,8,48,56,48,8,48,8,0,0,5,0,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
-1,9,1,232,8,48,104,0,0,96,136,232,136,96,136,96,0,0,6,0,0
1,12,1,160,0,0,56,104,0,88,72,160,72,88,72,88,0,0,2,0,0
1,17,1,200,96,0,40,0,0,88,112,200,112,88,112,88,0,0,3,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
0,10,1,232,40,0,40,16,1,16,216,232,216,16,216,16,0,1,6,0,0
1,20,1,8,8,0,0,0,0,0,8,8,8,0,8,0,0,0,6,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,18,1,440,216,0,104,0,1,200,240,440,240,200,240,200,0,1,4,0,0
1,0,0,192,0,0,0,192,1,104,88,192,88,104,88,104,0,1,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,19,1,8,8,0,0,0,0,0,8,8,8,0,8,0,0,0,5,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
1,12,1,184,0,0,72,104,0,80,104,184,104,80,104,80,0,0,2,1,1
1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0
1,0,0,16,0,0,0,0,0,0,16,16,16,0,16,0,0,0,3,0,0
1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0
0,12,1,328,72,40,56,0,1,112,216,328,216,112,216,112,1,1,6,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,15,1,104,0,0,40,0,0,40,64,104,64,40,64,40,1,0,6,0,0
1,13,1,112,40,0,0,40,0,24,88,112,88,24,88,24,0,0,6,1,0
1,13,1,592,128,0,368,0,0,360,232,592,232,360,232,360,0,0,4,0,0
-1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,0,0,144,80,64,0,0,1,40,104,144,104,40,104,40,0,1,5,0,0
1,20,1,720,0,0,168,96,1,184,536,720,536,184,536,184,0,1,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,19,1,528,232,0,96,112,1,152,376,528,376,152,376,152,0,1,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,17,1,8,0,0,8,0,0,0,8,8,8,0,8,0,0,0,3,0,0
1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,18,1,56,0,56,0,0,0,24,32,56,32,24,32,24,0,0,6,0,0
1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
0,0,0,40,0,0,0,0,0,16,24,40,24,16,24,16,0,0,6,0,0
1,0,0,16,0,0,16,0,0,0,16,16,16,0,16,0,0,0,2,0,0
1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1,0,0,104,40,0,64,0,0,48,56,104,56,48,56,48,0,0,6,0,0
1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0
1,18,1,48,0,0,0,0,1,24,24,48,24,24,24,24,1,1,3,0,0
1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0
1,0,0,136,0,0,0,48,0,64,72,136,72,64,72,64,0,0,3,0,0
1,0,0,90,0,0,0,72,0,27,63,90,63,27,63,27,0,0,4,0,0
1,13,1,128,0,0,0,0,0,56,72,128,72,56,72,56,1,0,5,0,0
1,18,1,904,72,176,264,96,1,328,576,904,576,328,576,328,0,1,6,0,0
-1,5,1,104,96,0,0,0,0,24,80,104,80,24,80,24,0,0,4,1,0
-1,7,1,128,48,0,0,48,0,48,80,128,80,48,80,48,0,0,4,1,0
1,0,0,549,234,0,135,72,0,198,351,549,351,198,351,198,0,0,4,1,0
1,18,1,1128,544,0,256,160,1,488,640,1128,640,488,640,488,1,1,6,0,0
1,17,1,80,0,0,0,0,0,48,32,80,32,48,32,48,0,0,6,0,0
1,0,0,72,0,0,0,72,0,32,40,72,40,32,40,32,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,336,112,0,224,0,0,176,160,336,160,176,160,176,0,0,4,0,0
1,11,1,376,40,336,0,0,1,248,128,376,128,248,128,248,1,1,5,0,0
1,0,0,176,0,0,0,56,1,56,120,176,120,56,120,56,0,1,6,0,0
1,0,0,264,0,40,16,64,1,80,184,264,184,80,184,80,0,1,5,0,0
1,15,1,144,80,0,0,24,1,16,128,144,128,16,128,16,0,1,3,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,17,1,408,208,0,48,104,0,96,312,408,312,96,312,96,0,0,5,0,0
0,0,0,32,0,0,0,0,0,8,24,32,24,8,24,8,0,0,2,0,0
-1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
0,10,1,8,8,0,0,0,0,0,8,8,8,0,8,0,0,0,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
1,13,1,40,40,0,0,0,0,8,32,40,32,8,32,8,0,0,5,1,0
1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1,0,0,72,0,0,54,9,0,27,45,72,45,27,45,27,0,0,1,1,0
0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,14,1,32,0,0,32,0,0,8,24,32,24,8,24,8,1,0,3,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,20,1,144,0,48,0,64,0,64,80,144,80,64,80,64,0,0,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
-1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
