classe_num,avgNote_w12,ndevoir_w12,log_w12,logsMonday_w12,logSunday_w12,logWed_w12,logThursday_w12,DiffDaysWeek,log_resource,log_core,logviewed_w12,logviewedCore_w12,logviewedResource_w12,logViewedTargetCourse_w12,logViewedTargetCourseModule_w12,progress_dvr,progress_log,totalDevoir,bourse,redoublant
1,20,2,608,48,0,0,16,0,280,328,608,328,280,328,280,0,0,6,1,0
1,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0
1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,17.5,2,376,64,0,304,0,0,248,128,376,128,248,128,248,0,0,6,0,0
1,17,2,104,0,0,0,72,0,32,72,104,72,32,72,32,0,0,6,0,0
1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,12.5,2,48,16,0,0,0,0,0,48,48,48,0,48,0,0,0,5,1,0
0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1
0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,17,2,8,8,0,0,0,0,0,8,8,8,0,8,0,0,0,6,0,0
1,0,0,32,0,0,32,0,0,0,32,32,32,0,32,0,0,0,4,0,0
1,17.5,2,96,0,0,32,0,0,16,80,96,80,16,80,16,0,0,6,0,0
1,18.5,2,424,0,64,0,0,0,160,264,424,264,160,264,160,0,0,6,0,0
0,13,2,312,176,0,0,96,1,144,168,312,168,144,168,144,0,1,6,0,0
1,19,2,672,136,0,48,312,0,328,344,672,344,328,344,328,1,0,5,0,0
1,13,1,192,8,0,72,0,0,32,160,192,160,32,160,32,0,0,4,0,0
1,18,2,624,24,0,312,120,0,128,496,624,496,128,496,128,0,0,5,0,0
1,17,1,200,0,72,0,0,0,80,120,200,120,80,120,80,0,0,4,0,0
1,16,2,40,0,0,0,40,0,8,32,40,32,8,32,8,0,0,6,0,0
1,20,2,152,0,0,0,24,0,24,128,152,128,24,128,24,0,0,6,0,0
1,12,1,32,0,0,0,32,0,8,24,32,24,8,24,8,0,0,3,0,0
1,11,1,8,0,8,0,0,0,0,8,8,8,0,8,0,0,0,5,0,0
1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
-1,12,2,8,0,0,8,0,0,0,8,8,8,0,8,0,1,0,4,1,0
1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
1,14.5,2,400,0,0,240,0,0,184,216,400,216,184,216,184,0,0,5,0,1
1,17,2,264,16,0,48,0,1,112,152,264,152,112,152,112,0,1,6,0,0
1,20,1,80,0,0,0,0,0,16,64,80,64,16,64,16,0,0,4,1,0
0,10.5,2,304,0,0,184,120,0,112,192,304,192,112,192,112,0,0,6,0,0
1,16,2,160,32,48,40,0,0,40,120,160,120,40,120,40,0,0,6,0,0
1,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,18,1,672,496,0,0,0,1,280,392,672,392,280,392,280,0,1,6,0,0
1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
1,15.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,13,2,96,8,24,0,32,0,16,80,96,80,16,80,16,0,0,4,0,0
1,0,0,40,0,0,0,40,0,8,32,40,32,8,32,8,0,0,4,0,0
1,15,2,36,36,0,0,0,0,9,27,36,27,9,27,9,0,0,6,1,0
-1,7,1,64,64,0,0,0,0,16,48,64,48,16,48,16,0,0,4,0,0
1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
-1,8.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
-1,5.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0
1,0,0,144,8,40,16,24,0,16,128,144,128,16,128,16,0,0,2,0,0
1,17,1,48,0,0,40,0,0,0,48,48,48,0,48,0,0,0,4,0,0
1,0,0,96,32,0,64,0,0,32,64,96,64,32,64,32,0,0,4,0,0
1,0,0,24,24,0,0,0,0,8,16,24,16,8,16,8,0,0,4,0,0
1,13.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,14.5,2,40,0,0,0,0,0,8,32,40,32,8,32,8,0,0,6,0,0
1,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,18,2,440,112,0,0,104,0,168,272,440,272,168,272,168,1,0,6,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,15,1,264,0,0,80,128,0,88,176,264,176,88,176,88,0,0,3,1,0
1,12,1,680,40,40,184,136,0,240,440,680,440,240,440,240,0,0,5,0,0
0,11.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,17.5,2,152,0,0,40,0,0,40,112,152,112,40,112,40,0,0,5,1,0
1,11,1,368,104,0,96,88,1,0,128,336,128,0,128,176,0,1,4,0,0
1,15.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0
-1,4,1,104,32,0,0,72,0,24,80,104,80,24,80,24,0,0,3,0,0
1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,13,1,32,0,8,0,0,1,8,24,32,24,8,24,8,0,1,6,0,0
-1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,19.5,2,104,0,0,0,32,0,32,72,104,72,32,72,32,0,0,6,0,0
-1,11,1,24,0,0,0,0,0,0,24,24,24,0,16,0,0,0,5,0,0
1,15.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,16.5,2,100,40,0,0,10,0,30,70,100,70,30,70,30,0,0,6,0,0
0,10.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
-1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,16.5,2,72,8,0,64,0,0,16,56,72,56,16,56,16,0,0,6,0,0
1,18.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,15,1,168,0,0,136,0,1,64,104,168,104,64,104,64,0,1,4,0,0
0,11.5,2,80,0,0,0,80,0,40,40,80,40,40,40,40,0,0,6,0,0
1,16,1,184,0,0,32,80,0,64,120,184,120,64,120,64,0,0,4,0,0
1,19,2,32,0,0,32,0,0,0,32,32,32,0,32,0,0,0,6,1,0
-1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
-1,5,1,697,136,0,0,425,0,289,408,697,408,289,408,289,0,0,1,0,0
1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
1,16,2,24,0,0,0,0,0,0,24,24,24,0,16,0,1,0,5,0,0
1,18.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,9.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
1,15,1,8,8,0,0,0,0,0,8,8,8,0,8,0,0,0,6,1,0
1,16.5,2,96,32,0,0,32,0,24,72,96,72,24,72,24,0,0,6,0,0
1,16.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
1,15,2,312,0,0,0,0,0,184,128,312,128,184,128,184,0,0,6,0,0
1,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
0,7.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1,16,1,392,72,0,0,96,0,120,272,392,272,120,272,120,0,0,3,0,0
1,16,1,304,176,0,0,0,1,136,168,304,168,136,168,136,0,1,6,0,0
1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1
1,15.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
